uniprot_id,interaction_score
A8MTT3,0.056181825697422
Q9H0L4,0.0561699382960796
Q5SWX8,0.0561650320887565
Q06203,0.0561438798904418
Q7Z6L1,0.0561310723423957
Q8WZ33,0.056120004504919
Q9UJT0,0.0561160631477832
P20839,0.0560891442000865
Q8WZA8,0.0560772120952606
Q4G0S7,0.0560764484107494
Q12870,0.0560714788734912
Q8NGI3,0.0560645647346973
P53708,0.0560351982712745
Q9NVS9,0.0560345463454723
Q86SR1,0.056013461202383
Q9UDY6,0.0560064539313316
P20916,0.0559843182563781
Q96IV6,0.0559753999114036
Q9H596,0.0559638291597366
Q8NFW1,0.05596175044775
P59046,0.0559409037232399
O15372,0.0559391491115093
P40337,0.0559372045099735
P55263,0.0558961071074008
P08048,0.0558915808796882
Q5VWK5,0.0558589771389961
Q86V40,0.0558445192873477
Q7Z6Z7,0.0558402948081493
Q02318,0.0558271259069442
P07438,0.0558074340224266
Q6P9A3,0.0558063685894012
Q9UN86,0.0557863228023052
P19823,0.0557826533913612
P00740,0.0557653456926345
Q15126,0.0557094626128673
O96024,0.0556797236204147
P0C7N5,0.0556524693965911
P30050,0.0556234866380691
Q8IVB4,0.0556200742721557
P09525,0.0556162819266319
Q63HM9,0.0556069426238536
Q9Y2C4,0.0556051395833492
Q6ZU45,0.0555692054331302
Q08708,0.0555594228208065
Q10471,0.0554968789219856
O75419,0.0554753504693508
Q6P4F1,0.05546810105443
O75192,0.0554533191025257
Q8HWS3,0.0554497055709362
A8MUV8,0.0554487071931362
Q8NGR2,0.0554348491132259
Q96SY0,0.0553982220590114
Q6IE37,0.0553829260170459
P63313,0.05538010597229
Q9Y6J6,0.055346630513668
A0A1B0GVH4,0.0553158745169639
Q9NRG1,0.0552969872951507
Q08462,0.0552856177091598
P04118,0.0552828423678875
P0CJ87,0.0552554316818714
Q5VWZ2,0.0552453212440013
Q99988,0.0552314668893814
P05771,0.0552253685891628
O75154,0.0552152954041957
O14734,0.0552130378782749
Q5JTB6,0.0551915913820266
Q5JWF2,0.0551509521901607
Q8N9U9,0.0551475472748279
Q8NGK0,0.0551397167146205
P26992,0.0551347024738788
Q8NHA8,0.0551281943917274
Q96AA8,0.0550715923309326
Q8NBU5,0.0550208203494548
Q8NFI3,0.0549993999302387
P0CI01,0.0549975708127021
Q8N148,0.054985262453556
Q8IWW8,0.0549816861748695
Q15043,0.0549504533410072
A7XYQ1,0.0549225248396396
Q04828,0.0549179203808307
Q9UBC9,0.0548957772552967
O95047,0.0548880472779274
Q99996,0.0548707693815231
Q8NGL7,0.0548687428236007
P08254,0.054862018674612
Q8NGU1,0.0548455007374286
Q53H76,0.0548298321664333
A6NIH7,0.0548287257552146
Q8IWU2,0.0548149421811103
P0C7T2,0.054811455309391
A2VCK2,0.0548022873699665
O00585,0.0547964051365852
A0A0G2JMD5,0.0547836013138294
Q9UHP7,0.0547709763050079
Q00536,0.0547571778297424
P21918,0.0547499731183052
Q8NBV8,0.054706335067749
P39086,0.0547030307352542
A0A191URJ7,0.0546885356307029
Q4VC44,0.0546756908297538
Q14527,0.0546591915190219
Q7Z6V5,0.0546589791774749
Q9BRG2,0.0546509511768817
Q9HBX8,0.0545936748385429
P08123,0.0545830950140953
P47895,0.0545640774071216
Q86Y29,0.0545599423348903
Q9H3Z7,0.0545518770813941
Q86XF7,0.0545501783490181
Q96IR7,0.054546058177948
P09382,0.0545379668474197
Q6DKI7,0.0545188039541244
P63124,0.0545122809708118
P30953,0.0545068867504596
Q08043,0.0545049235224723
P28907,0.0545021928846836
P23560,0.054494235664606
Q9H2Y9,0.0544107221066951
Q96CN4,0.0543699897825717
O95822,0.0543617978692054
Q8NGP2,0.0543483570218086
Q06141,0.0543278232216835
Q7Z3I7,0.0543069578707218
P20930,0.054301805794239
Q9UM07,0.0542645193636417
P78559,0.054257545620203
Q9H0J9,0.0542543046176433
Q01064,0.0542527996003627
Q5CZC0,0.0542296692728996
A0A087WTH1,0.0542221441864967
Q9H2C5,0.0542131438851356
O15374,0.0541830286383628
Q9GZM6,0.0541574954986572
P12273,0.0541262365877628
P98155,0.0541238225996494
Q8WWF1,0.0540808513760566
Q02078,0.0540758967399597
Q13242,0.0540728010237216
Q9HC97,0.0540577061474323
Q969W0,0.0540548078715801
P34998,0.0540546961128711
Q14831,0.0540541112422943
Q5VX52,0.0540426447987556
Q13258,0.0540228374302387
Q9Y2M5,0.0540095977485179
Q6IFN5,0.054004855453968
O60241,0.0539991445839405
Q9UGI9,0.0539957582950592
Q8N8C0,0.0539894737303257
Q8NH49,0.0539534650743007
Q8N8I0,0.0539373978972435
P49792,0.0539168715476989
Q9H974,0.0539145097136497
Q8IYK4,0.0539028644561767
P25116,0.0538458190858364
Q6WRX3,0.0538251884281635
Q7Z4T8,0.0537998117506504
Q9H3Y8,0.0537638142704963
Q674X7,0.0537586510181427
Q86X60,0.0537398308515548
P59535,0.0537395402789115
Q8IV08,0.0537314154207706
Q5VZ52,0.053727563470602
Q9UGP4,0.0537262000143528
Q4V328,0.0537061356008052
Q9Y592,0.0536645650863647
P28566,0.0536639355123043
O15304,0.0536581501364707
P39900,0.0536512918770313
P04040,0.053622730076313
Q8NGB9,0.0536143146455287
P60153,0.0536049120128154
Q9Y577,0.0535989515483379
Q70J99,0.0535859167575836
Q93098,0.0535337515175342
O60911,0.0535116791725158
P62633,0.0534589923918247
P02786,0.0534549541771411
Q8WZ94,0.0534413196146488
P28838,0.0534363649785518
Q9BV90,0.0534098744392395
Q66K64,0.0534027144312858
O43304,0.0533696301281452
Q8TDN4,0.0533314570784568
Q5VTU8,0.05331976339221
P14672,0.0533034168183803
Q6ZSI9,0.0532768033444881
Q8NHX4,0.0532727688550949
P0DM35,0.0532565675675869
Q9BSE5,0.0532393045723438
Q96SM3,0.0532300397753715
A0A9L9PY65,0.0532248616218566
Q96S19,0.0532114543020725
Q96HI0,0.0532060973346233
Q969T7,0.0531949065625667
Q96JB8,0.0531942807137966
Q5VSP4,0.0531731769442558
Q9H5Y7,0.0531572625041008
Q2TB90,0.0531470775604248
Q6IMN6,0.0531379915773868
Q8IUG1,0.0531070530414581
P57735,0.0530941449105739
O75334,0.05307387560606
Q96RI1,0.0530620329082012
Q6IF63,0.0530544817447662
Q8N2H3,0.0530531033873558
A0A1B0GVY2,0.0530311055481433
P24278,0.0530231297016143
Q9Y624,0.0530027039349079
Q9NYR9,0.05300223082304
Q15722,0.0529660247266292
Q9NSY2,0.0529348403215408
P17706,0.0529321953654289
Q9NX18,0.05292709171772
Q8NEJ0,0.0529194474220275
Q6UWP8,0.0529084205627441
Q5T7P3,0.0528893657028675
O14929,0.0528832040727138
Q96PL5,0.0528770238161087
P06744,0.0528722666203975
P0DJD7,0.0528720319271087
P81172,0.0528648197650909
Q92753,0.0528436079621315
Q9NPA1,0.0528270937502384
P63244,0.0528233870863914
Q92935,0.0528106205165386
P19086,0.0528043694794178
Q13873,0.0527975000441074
A0A0G2JNH3,0.0527828522026538
Q96M53,0.0527342744171619
Q05516,0.0527136288583278
P0C2W1,0.0527060441672802
Q8TBQ9,0.0526850596070289
Q9Y5Q5,0.052683874964714
Q5SZL2,0.0526766590774059
P30559,0.0526309087872505
Q96NS8,0.052612617611885
Q16181,0.0526088364422321
Q8NGH3,0.0525979287922382
Q9HBB8,0.0525863394141197
Q8NGL2,0.0525596514344215
Q96ER3,0.0525538362562656
Q86V85,0.0525390356779098
A0A1B0GV22,0.0525360889732837
Q8NH00,0.0525320582091808
Q8WWV6,0.0524750985205173
Q08209,0.0524286068975925
Q96RI9,0.0524266883730888
P50221,0.0524246953427791
Q9NZW5,0.0524232275784015
Q8NF67,0.052423108369112
Q86UQ4,0.0524147227406501
Q9Y284,0.0523974411189556
Q15751,0.052392017096281
Q9Y661,0.0523707158863544
Q8NGR4,0.0523669905960559
P26010,0.0523652955889701
O15069,0.052346371114254
C0HLZ6,0.0523356311023235
Q9BYB4,0.0523316822946071
P47887,0.0523264929652214
O00186,0.052325040102005
Q9BY71,0.0523159876465797
P56704,0.0523032210767269
Q8N149,0.0522708483040332
P13631,0.0522527918219566
Q96BW5,0.0522504895925521
Q9GZQ3,0.0522136650979518
P17039,0.0522108264267444
P0DMU3,0.052203569561243
P58181,0.05214074999094
A6NHG9,0.0521108135581016
Q8NGM1,0.0521074123680591
Q53H82,0.0520758032798767
O15488,0.0520724281668663
P78382,0.052053764462471
Q9UNT1,0.0520515404641628
Q8NGS0,0.0520244538784027
P0DMU2,0.052011638879776
Q6NVV3,0.051982183009386
Q13255,0.0519744604825973
Q86Y13,0.0519599393010139
Q8TAD2,0.0519579611718654
A0AAG2TG10,0.0519564859569072
A0A0J9YWL9,0.0519509203732013
Q8TCU4,0.0519402138888835
P04180,0.0519261509180069
Q8N349,0.0519162565469741
Q8NHC6,0.0519012026488781
Q9Y543,0.0519009679555892
Q99952,0.0518926233053207
P23246,0.0518646985292434
Q15131,0.051858089864254
Q9P2T1,0.0518376007676124
P36508,0.0518301725387573
P78362,0.0517991669476032
A8MVA2,0.0517990849912166
Q9BXJ5,0.0517542287707328
O75106,0.0517413839697837
Q8NGX6,0.0517254061996936
Q9HBJ0,0.0517008677124977
P00966,0.0517002008855342
P02768,0.0516999810934066
Q8NGG3,0.0516859740018844
P60606,0.0516754835844039
Q9HBK9,0.051651082932949
Q06418,0.0516405999660491
Q05086,0.0516383051872253
Q8TF32,0.0516301244497299
A0A9L9PY38,0.0516277737915515
P56179,0.0516244359314441
P51665,0.05160578712821
Q9NZC3,0.0515939891338348
Q8WZ42,0.0515926033258438
P43251,0.0515914857387542
Q5VX71,0.0515774637460708
Q8TEL6,0.0515760406851768
P29692,0.0515540279448032
Q86YV0,0.0515527166426181
Q6P4D5,0.0515107251703739
Q86U02,0.0515000522136688
Q9NP31,0.0514764189720153
Q9BYH8,0.051469724625349
Q9Y2D8,0.051468338817358
Q9Y2E8,0.0514679886400699
Q9NXL2,0.0514641068875789
A6BM72,0.0514584220945835
Q9HD90,0.0514393076300621
Q8N6Y0,0.0514359213411808
Q8NFW5,0.0514184720814228
Q8N7U7,0.0514047555625438
Q8NGN1,0.0513923913240432
Q8NGJ7,0.0513817630708217
Q4VC12,0.0513807199895381
Q9ULW8,0.0513767674565315
P11137,0.0513748414814472
Q13371,0.051358412951231
Q969X5,0.05135253444314
Q96DU7,0.0513217039406299
Q8NA77,0.0512989908456802
Q8IVF2,0.0512904748320579
Q15697,0.0512604527175426
O75934,0.051228005439043
Q9UKZ9,0.0511872097849845
Q86T65,0.0511683858931064
O43707,0.0511563569307327
Q7Z4P5,0.0511486865580081
Q8WZ42,0.0511284619569778
Q96IU2,0.0511166118085384
Q96PB1,0.0511159300804138
P0DMW3,0.0511139258742332
Q9BSH4,0.0510830469429492
Q8NGG1,0.0510691590607166
Q6T310,0.0510527789592742
Q7Z5K2,0.0510347411036491
Q99808,0.051028411835432
Q9NUQ7,0.051026850938797
Q17RW2,0.0510013699531555
Q7Z5P9,0.0509713403880596
P63173,0.0509378239512443
Q9NRW3,0.0509342029690742
Q9Y6G1,0.0509207509458065
Q96K49,0.0509102493524551
Q5VW38,0.0508831143379211
P13671,0.0508810207247734
Q7L099,0.0508796833455562
A6NGY5,0.0508735589683055
P63208,0.0508528389036655
Q99584,0.0508519411087036
P54826,0.0508302636444568
Q7Z2X4,0.0508247800171375
P07988,0.050818745046854
Q96G21,0.0508121661841869
E5RIL1,0.050797700881958
Q96IX5,0.0507949143648147
P39905,0.0507846437394619
Q86Y27,0.0507421270012855
Q8NGN5,0.0507331378757953
Q9Y2T7,0.0507160387933254
Q8NBH2,0.050663486123085
Q8WV92,0.0506439581513404
Q15036,0.0506412833929061
Q08629,0.0506240278482437
Q16853,0.0505946911871433
Q9NR99,0.0505794398486614
O95429,0.0505703836679458
Q96NU7,0.0505599230527877
Q8NAT1,0.0505499877035617
Q1HG43,0.0505472384393215
Q96PG1,0.0505317263305187
O95057,0.0505236536264419
Q8TBR4,0.0505219921469688
Q8IZT9,0.0505162626504898
Q9P283,0.0505159199237823
A2RRD8,0.0505105927586555
Q07866,0.0504855811595916
Q9BR77,0.0504521243274211
Q9UGN5,0.0504258014261722
A0AAQ5BIC9,0.0504191257059574
Q9BV87,0.0504128448665142
P14415,0.0503860637545585
C9J3V5,0.0503689050674438
Q5TF58,0.050358273088932
Q16670,0.0503479912877082
Q8WVM8,0.0503441169857978
A6NDL8,0.0503431111574173
Q9H0R8,0.0503393933176994
Q9H3H9,0.0503081977367401
Q13620,0.0503072850406169
O76074,0.0502961054444313
Q9BYC9,0.0502837374806404
O95274,0.0502341985702514
Q93096,0.0502315461635589
Q5T4W7,0.0502217225730419
Q9BZA5,0.0502154789865016
Q9NR50,0.0502095110714435
Q9NR09,0.0502078272402286
P10451,0.0501929298043251
I3L0S3,0.0501790679991245
P54578,0.0501721389591693
Q9UJ83,0.0501466020941734
Q9Y6X5,0.0501416623592376
Q8WVZ9,0.0500979535281658
Q86YR6,0.0500772483646869
Q8N100,0.0499784648418426
Q8IUZ0,0.0499395802617073
P09544,0.0499211922287941
Q5T011,0.0499174855649471
Q9HAK2,0.0498910173773765
Q96DC9,0.0498857870697975
Q9BXB5,0.0498780757188797
Q4G0N4,0.049873724579811
Q9H0R5,0.0498479567468166
P00492,0.0498300045728683
Q96FV0,0.049823559820652
Q96JF6,0.0497832708060741
Q9UBD6,0.0497802384197711
Q6UVM3,0.049779437482357
P84085,0.0497789531946182
Q8NGQ5,0.0497358329594135
Q9ULC6,0.0497324727475643
Q9Y4A9,0.049697920680046
A5D8T8,0.0496884062886238
O14983,0.0496430173516273
P33076,0.0496400706470012
A6NK75,0.0496374443173408
Q8TCS8,0.0496242493391037
Q8NH60,0.0496084988117218
A0A1B0GW64,0.0496053993701934
P85037,0.0495958551764488
Q8NGJ0,0.0495934300124645
Q6UXB4,0.0495796874165535
Q92565,0.0495646819472312
Q9HA47,0.0495474673807621
Q8NH79,0.0495461076498031
Q5TBK1,0.0495437011122703
Q9H0A8,0.049533162266016
O60896,0.0495142042636871
Q9UQL6,0.0494892336428165
Q9H095,0.0494619235396385
O94900,0.0494600385427475
Q9Y248,0.0494458936154842
Q96GK7,0.049427967518568
Q6EKJ0,0.049422837793827
Q8N2K0,0.0494227260351181
P46459,0.0494105853140354
Q9BYJ4,0.0493880920112133
Q86XT9,0.0493831112980842
Q99819,0.0493693239986896
O75964,0.0493510887026786
Q15973,0.0493504181504249
Q6ICC9,0.049347061663866
P61024,0.0493088476359844
Q92551,0.0492817275226116
P35318,0.049258355051279
Q9BRH9,0.0492540299892425
A0A1B0GWH4,0.0492387078702449
Q6ZNG9,0.0492014475166797
P52803,0.049181081354618
Q8N9V3,0.0491768904030323
P12694,0.049161396920681
O94782,0.0491427183151245
Q5TA50,0.0491425618529319
P01563,0.0491404272615909
P04839,0.0491295754909515
O95487,0.0491278059780597
Q8N119,0.0490699112415313
Q9BWW4,0.049048576503992
Q6UY09,0.0490315407514572
Q9UIY3,0.0490279197692871
Q9H900,0.0490227937698364
Q6ZV60,0.0490213371813297
Q9Y2R2,0.0489936023950576
O95236,0.0489757880568504
P57103,0.0489703901112079
Q96RL6,0.0489645488560199
P31151,0.0489383451640605
O95868,0.0489104017615318
Q6ZMI0,0.0489036813378334
Q9H2K0,0.048887200653553
O43447,0.0488731525838375
Q6DKJ4,0.0488729290664196
P04733,0.0488569699227809
Q6ZUT4,0.0488519631326198
P0C628,0.0488198995590209
Q5T753,0.0487893745303154
A6NMU1,0.0487876161932945
Q9UGU0,0.0487774610519409
Q8N819,0.0487742312252521
A0PJE2,0.0487684123218059
P60520,0.0487678796052932
Q96N58,0.048754159361124
Q6P3V2,0.0487508065998554
Q8N1N2,0.048728808760643
O15055,0.0487241335213184
Q7Z5G4,0.0487025119364261
Q8WZA6,0.0486959293484687
H3BNL1,0.0486609302461147
O14862,0.0486601665616035
Q9H063,0.048644695430994
Q86WH2,0.0486113503575325
Q96S95,0.0485840812325477
Q9BXY4,0.0485361367464065
Q9P2P6,0.048504289239645
Q96EK2,0.0484879948198795
Q13609,0.0484782941639423
Q9HCU5,0.0484686270356178
Q8NGA2,0.0484405383467674
Q9UBK8,0.0484282225370407
Q6XXX2,0.048403549939394
Q96HN2,0.0483983010053634
Q99541,0.0483719259500503
P48039,0.0483574047684669
A6NCI8,0.0483343042433261
Q5T8D3,0.0483334474265575
Q9NWA0,0.0483139753341674
Q99933,0.0482831373810768
Q495N2,0.0482791922986507
O43679,0.0482773892581462
Q6XQN6,0.0482558421790599
P58417,0.0482264086604118
P12643,0.048224251717329
Q08830,0.0482128374278545
P09972,0.0481972396373748
Q9H972,0.0481935627758502
Q2M1K9,0.0481245480477809
Q13490,0.0480721071362495
Q68DY9,0.048068169504404
Q8IU85,0.048066109418869
K9M1U5,0.0480638556182384
P51451,0.0480258055031299
Q8NHV4,0.0480174645781517
P01222,0.0479856580495834
P13726,0.0479828305542469
Q6P996,0.0479632504284381
Q6ZNI0,0.0479566566646099
P02778,0.0479533858597278
P16442,0.0479408055543899
Q9Y3D8,0.0479292646050453
P50750,0.0479208938777446
Q96AB6,0.0479106232523918
Q9ULZ1,0.0479087084531784
Q99698,0.0479075200855731
Q93091,0.0479069016873836
Q6PDA7,0.0478903129696846
Q14691,0.0478901490569114
Q6NSI8,0.0478843934834003
A6ND48,0.0478762201964855
Q96JZ2,0.0478735938668251
Q6P9G0,0.0478472001850605
Q99616,0.0478195548057556
A0A494C0Y3,0.047789167612791
Q5JR98,0.0477849803864955
Q5JUK2,0.0477668233215808
O60476,0.0477660223841667
P04181,0.0477655678987503
A4FU01,0.0477655455470085
Q9UPT6,0.0477461144328117
Q86XK7,0.0477456636726856
Q6UWI4,0.047711718827486
O14787,0.0476945005357265
P01127,0.0476942807435989
Q5T2L2,0.0476941540837287
Q5JX71,0.0476889349520206
Q4G0N0,0.0476438663899898
Q8IVK1,0.0476435311138629
O95622,0.0476126782596111
Q8N6F1,0.047608159482479
Q9P0K1,0.0475969538092613
O76095,0.0475803092122077
P03971,0.0475773401558399
Q8N6U8,0.0475656501948833
Q8NGE2,0.0475627742707729
Q12979,0.0475619360804557
P24557,0.0475610457360744
Q8NBM8,0.0475411601364612
P14384,0.0475266501307487
Q7Z5P9,0.047522984445095
Q9BYX4,0.0475157722830772
Q05996,0.0474869832396507
Q8N813,0.0474753901362419
P59901,0.0474665947258472
A0A0U1RRA0,0.0474611669778823
P01215,0.0474109016358852
Q538Z0,0.0474103651940822
Q8NCJ5,0.0474096834659576
Q9NWS8,0.0474086515605449
Q8NGF9,0.0473850890994071
Q5U5Z8,0.0473793298006057
P49767,0.0473731569945812
Q969X2,0.0473710224032402
P59942,0.0473664626479148
Q96DU3,0.0473448857665061
P60903,0.0473312325775623
Q7Z6G3,0.0472931042313575
A0A3B3IS91,0.0472614243626594
Q96GD4,0.0472565442323684
Q13069,0.0472526624798774
Q5T0N1,0.0472375862300396
Q8WU03,0.0472206659615039
Q71U36,0.0471994541585445
Q05586,0.0471817888319492
Q70IA8,0.0471537038683891
P51157,0.0471428297460079
Q8TE58,0.0471122749149799
O14686,0.0470979698002338
O00429,0.0470912046730518
P05976,0.0470721647143363
A0AAQ5BID4,0.0470698475837707
P26927,0.0470293723046779
Q5TA81,0.0470070652663707
Q9Y5R2,0.0469760857522487
Q9BZR8,0.0469727590680122
Q9UJ72,0.0469701886177063
Q96EK4,0.0469700060784816
Q8N3T6,0.0469695068895816
Q8NH59,0.0469688661396503
Q99081,0.046967901289463
Q6ZS82,0.0469479858875274
Q15526,0.046945285052061
O75884,0.0469398275017738
Q8NH53,0.0468929037451744
Q8TC57,0.0468814112246036
P61225,0.0468679256737232
P07900,0.0468600206077098
Q6EBC2,0.0468456260859966
Q13574,0.0468429699540138
Q6P9A2,0.0468355379998683
Q9BQ87,0.046829555183649
Q9NQT4,0.0468136258423328
Q9BTZ2,0.0467971190810203
Q13614,0.0467687174677848
O43361,0.046755202114582
Q5R387,0.0467462688684463
P62913,0.0467331372201442
Q96CX2,0.0467193014919757
O14627,0.0466914102435112
G3V0H7,0.0466762259602546
P41250,0.0466576963663101
P49591,0.0466205291450023
Q6UXD7,0.0466073602437973
P28332,0.0465912148356437
Q9H488,0.0465864725410938
Q8TBJ4,0.0465746745467186
O14994,0.0465732365846633
Q5TGY3,0.0465487912297248
P0CW20,0.0465317778289318
O94811,0.0465314537286758
Q13432,0.0465306751430034
P06737,0.0465275011956691
P04280,0.046522743999958
Q8NGK3,0.0464846827089786
Q9Y394,0.0464549586176872
Q9UL52,0.0464519076049327
Q9H0R1,0.0464505814015865
Q9H977,0.0464436635375022
O75474,0.0464287176728248
Q86XT2,0.0464036576449871
Q7LDG7,0.0464021787047386
P0DSN6,0.0463799871504306
O15511,0.0463790073990821
Q8N9B4,0.0463500320911407
Q8NGT0,0.0463433489203453
Q17RN3,0.0463377423584461
Q96PH1,0.0463057309389114
Q8N8Q9,0.0462979115545749
Q7RTU7,0.0462969206273555
P50549,0.0462520159780979
O75596,0.0462339147925376
Q9UBV7,0.0462308339774608
Q5SRR4,0.0462300144135952
A6NCI4,0.0462299957871437
A8MYZ0,0.0462165176868438
Q9NQV5,0.046164583414793
Q685J3,0.0461612865328788
Q495Y7,0.0461586453020572
Q9NZV1,0.0461503341794014
P10321,0.0460998117923736
Q9Y5H5,0.0460536517202854
Q6IPT4,0.0460469163954257
Q9GZK7,0.0460421442985534
P61278,0.0460232347249984
A1YPR0,0.0460093766450881
A6NC86,0.0459994375705719
A6NLI5,0.0459966957569122
A0A183,0.045983824878931
Q9H306,0.0459460876882076
Q8NGS9,0.0459308102726936
X6R8D5,0.0459275394678115
Q7Z739,0.0459187626838684
Q92781,0.0459130704402923
Q09666,0.0459126122295856
P05000,0.0459099896252155
O43173,0.0459025874733924
Q96M94,0.0458953641355037
Q8TC26,0.0458916649222373
Q6PFW1,0.045857448130846
P48788,0.0458573438227176
H3BV60,0.0458465479314327
P32242,0.0458320491015911
Q8N976,0.0458235256373882
Q7Z6Z6,0.0458102785050869
Q8NDY8,0.0458024702966213
Q9H2B4,0.0458004996180534
O14756,0.0457574129104614
Q15661,0.0457572899758815
Q9NZ01,0.0457515679299831
Q02388,0.0457230731844902
Q8WTW4,0.0457188934087753
Q6IEZ7,0.0457073785364627
Q86YZ3,0.0456753782927989
P82663,0.0456630252301692
Q3MIX3,0.0456611141562461
Q96DB9,0.0456410758197307
Q13888,0.045637622475624
Q9H321,0.0456361658871173
Q969V5,0.0456009544432163
Q8N628,0.0455985479056835
Q68EN5,0.0455345921218395
Q9C019,0.0455274060368537
Q96IP4,0.0455256029963493
Q8NGJ5,0.045518223196268
Q9UQM7,0.0454905144870281
O75173,0.0454832687973976
O95185,0.0454820059239864
Q9Y5B8,0.0454730615019798
Q8NB37,0.045457437634468
Q92995,0.0454539433121681
Q9H081,0.0454414784908294
Q15018,0.0454220287501812
O15466,0.0454214960336685
Q5T2E6,0.0454138852655887
Q8NGX2,0.0453939363360405
Q9UQ03,0.0453884042799472
P61236,0.0453639701008796
Q6ZQT7,0.0453493930399417
P30049,0.0453171767294406
Q9UK96,0.0453076921403408
Q9BZQ4,0.0452947542071342
Q6PJT7,0.0452535338699817
Q9GZT5,0.0452469438314437
Q9GZP7,0.045245211571455
P49336,0.0452443473041057
Q8NGX5,0.0452245734632015
Q8N766,0.0451960675418376
Q16820,0.0451944731175899
Q09666,0.045190542936325
P30988,0.0451754741370677
P02750,0.0451654382050037
Q8TF21,0.0451620444655418
P07358,0.0451495237648487
P18627,0.0451230071485042
O15265,0.0451228320598602
Q9BQI4,0.0450798720121383
Q6Q4G3,0.0450753755867481
Q96JP2,0.0450643226504325
O75631,0.0450576432049274
Q8WZ42,0.0450419411063194
O43543,0.0450411848723888
Q2VWA4,0.0450179539620876
Q86SI9,0.0450121089816093
Q9H1U4,0.045011606067419
Q8WUI4,0.0449953749775886
Q7RTR2,0.0449820384383201
Q9UJN7,0.0449796393513679
Q8WWZ1,0.0449756383895874
O14907,0.0449567586183548
P12318,0.0449411273002624
Q5VST9,0.0449378453195095
P21583,0.0449334532022476
E9PIF3,0.0449174270033836
Q8N1A6,0.044912114739418
Q8TDF5,0.0448937937617301
Q9HAB3,0.0448874346911907
Q86XE0,0.0448799505829811
A4D2G3,0.0448710694909095
P32243,0.0448634847998619
Q9Y5H4,0.0448370389640331
Q8IVN3,0.0448360443115234
Q9BRX9,0.0448301881551742
A6NDE8,0.0448154173791408
A0A0U1RQF7,0.0447928644716739
Q9UGM6,0.044791180640459
P0CG13,0.0447632856667041
Q99502,0.0447126813232898
C9J2P7,0.0447034575045108
P56703,0.0446931943297386
O14494,0.044670071452856
P35558,0.0446624420583248
Q8N448,0.0446583107113838
Q9NWD9,0.0446554534137249
Q8N7X1,0.0446427129209041
O14581,0.0446028783917427
A8MWP4,0.0445972792804241
A4D2B0,0.0445797853171825
Q658N2,0.0445641539990901
Q2TBA0,0.0445630587637424
Q00056,0.0445480793714523
Q7RTX1,0.0445475317537784
Q0P5P2,0.044544730335474
Q5NE16,0.0445383377373218
O60262,0.0445260591804981
Q92478,0.0445224344730377
P08779,0.0444768443703651
P29034,0.04437992349267
Q8NH02,0.0443585254251956
Q9NRJ7,0.0443486496806144
Q00059,0.0443329513072967
Q969W9,0.0443277917802333
Q8NG80,0.0443166904151439
Q9UP38,0.0442991033196449
P10909,0.0442805550992488
P06132,0.0442797057330608
P09917,0.0442709699273109
Q8NDW4,0.0442550741136074
P84074,0.0442404225468635
Q96QK8,0.044236484915018
Q6P050,0.0442139096558094
Q96PS8,0.0442069172859191
Q9H9V9,0.0441883765161037
P49137,0.0441876724362373
P48960,0.0441874004900455
Q5CZC0,0.0441865921020507
Q8IWF9,0.0441471487283706
Q58DX5,0.0441261380910873
H3BUK9,0.0441226586699485
Q9H999,0.0441157408058643
O95071,0.0441084913909435
P62256,0.0441059805452823
P49711,0.0441046208143234
Q9UQ10,0.0441044382750988
Q8TC56,0.0440838411450386
Q8NGC3,0.0440758056938648
Q9BW83,0.044058471918106
P36955,0.0440545938909053
Q7Z4H8,0.0440319553017616
P51671,0.0440309643745422
P61129,0.0440111979842186
Q64ET8,0.044004313647747
Q9H0K6,0.0439997427165508
P49116,0.0439950861036777
Q9UG56,0.0439848341047763
Q9H3T3,0.0439770705997943
Q96FE7,0.0439728237688541
Q17RP2,0.0439637750387191
Q5VZI3,0.0439377427101135
P0DP71,0.0439146161079406
A6NJZ3,0.0438905581831932
Q17RB0,0.0438759513199329
P14635,0.0438689216971397
Q9NYY1,0.0438655018806457
Q7L523,0.0438635908067226
Q9H0T7,0.0438605919480323
O75949,0.0438482165336608
P0C841,0.0438410826027393
P60604,0.0438365675508976
O95006,0.0438334047794342
O95470,0.0438130944967269
A2RUH7,0.0438073575496673
Q9HBH7,0.0437890402972698
Q96BR5,0.0437766276299953
P41587,0.0437604747712612
Q7Z6Z7,0.0437454618513584
Q8NGF4,0.0437249206006526
Q6ZMW2,0.0437216535210609
P55957,0.0436895340681076
Q96I99,0.0436691008508205
Q86XE5,0.0436644963920116
Q92765,0.0436570309102535
Q96R47,0.0436557233333587
Q8NGK9,0.0436548255383968
P15923,0.0436525158584117
Q6PIF2,0.0436500161886215
Q96PP4,0.0436473973095417
Q5TZ20,0.0436334274709224
P51812,0.0436233505606651
Q9H4I8,0.0436121597886085
Q8TBN0,0.0436037704348564
Q8NGQ6,0.0435983315110206
O00562,0.0435838997364044
Q643R3,0.0435788631439209
P24752,0.0435683988034725
Q14195,0.0435624420642852
P22694,0.0435555055737495
Q99996,0.0435500331223011
H0YKK7,0.0435377806425094
P98171,0.0435286276042461
Q96D03,0.0434995517134666
P20908,0.0434936396777629
Q6PIV2,0.0434919036924839
Q9UPE1,0.0434796288609504
